Datetime,Counts,kW,OAT,Mixed Temp,Return Temp,Supply Temp
2017-07-06 07:00:00,218.83333333333334,7.577333333333333,71.45916666666668,74.10764999999999,70.74508333333331,63.705433333333325
2017-07-06 08:00:00,219.25,7.59175,72.50423333333335,74.28895000000006,71.77025,64.44298333333333
2017-07-06 09:00:00,218.16666666666666,7.554225000000002,73.12506666666668,73.77043333333334,72.3955,64.65576666666665
2017-07-06 10:00:00,215.33333333333334,7.456125000000001,72.71178333333333,72.1511333333333,71.80956666666665,63.06519999999999
2017-07-06 11:00:00,214.83333333333334,7.438824999999999,72.03546666666668,71.00338333333335,71.15995,62.10988333333332
2017-07-06 12:00:00,213.33333333333334,7.386866666666666,71.41726666666665,70.87224999999998,70.64606666666664,61.82008333333333
2017-07-06 13:00:00,215.91666666666666,7.476333333333334,72.19598333333334,73.22671666666665,71.35716666666666,62.79356666666667
2017-07-06 14:00:00,219.25,7.59175,73.12308333333335,76.21768333333331,72.22521666666667,63.71314999999999
2017-07-06 15:00:00,221.83333333333334,7.681183333333332,73.67383333333332,77.94261666666668,72.72053333333335,64.08494999999999
2017-07-06 16:00:00,221.83333333333334,7.681199999999998,73.80084999999998,77.27916666666667,72.7608,63.455133333333336
2017-07-06 17:00:00,220.75,7.643649999999998,72.95805000000001,76.55151666666666,72.00828333333334,63.19851666666668
2017-07-06 18:00:00,220.91666666666666,7.649433333333332,73.02006666666668,76.55845000000001,72.16585,63.61433333333335
2017-07-06 19:00:00,220.75,7.643649999999998,73.14146666666667,76.46478333333333,72.21213333333334,63.565566666666676
2017-07-06 20:00:00,222.08333333333334,7.689866666666666,73.22111666666665,76.04899999999998,72.31653333333333,63.95463333333334
2017-07-06 21:00:00,219.83333333333334,7.611933333333334,73.01486666666666,74.49513333333334,72.13635000000001,63.59269999999999
2017-07-06 22:00:00,217.16666666666666,7.519616666666667,72.04251666666667,72.54258333333335,71.22301666666664,62.67356666666668
2017-07-06 23:00:00,215.16666666666666,7.450366666666665,71.66144999999999,71.14093333333334,70.85291666666666,62.03856666666668
2017-07-07 00:00:00,213.66666666666666,7.398425,71.55896666666668,70.15906666666666,70.72405,61.39251666666668
2017-07-07 01:00:00,213.41666666666666,7.389758333333333,71.25733333333332,69.86561666666667,70.42065000000001,60.80075000000002
2017-07-07 02:00:00,213.25,7.3839749999999995,71.08645000000001,69.79799999999999,70.25718333333333,60.704850000000015
2017-07-07 03:00:00,212.75,7.36665,71.01154999999999,69.53643333333333,70.15271666666666,60.52741666666666
2017-07-07 04:00:00,212.25,7.34935,70.7157333333333,69.44533333333332,69.85803333333335,60.202800000000025
2017-07-07 05:00:00,212.16666666666666,7.346466666666667,70.13413333333334,69.25846666666668,69.31133333333332,59.96755000000001
2017-07-07 06:00:00,211.33333333333334,7.317633333333333,69.32943333333336,69.16101666666664,68.53408333333333,59.727933333333326
2017-07-07 07:00:00,212.66666666666666,7.363791666666665,69.77143333333335,70.63690000000001,68.98978333333335,60.70739999999999
2017-07-07 08:00:00,216.41666666666666,7.493650000000002,71.11788333333335,74.16473333333332,70.36183333333332,62.418583333333345
2017-07-07 09:00:00,221.33333333333334,7.663866666666666,72.73030000000001,78.82138333333333,72.04521666666666,64.66978333333334
2017-07-07 10:00:00,227.5,7.8774083333333325,74.16940000000001,82.49866666666667,73.40753333333335,66.76865000000001
2017-07-07 11:00:00,231.58333333333334,8.018808333333332,75.34200000000003,84.65325000000001,74.53436666666667,67.81634999999999
2017-07-07 12:00:00,234.0,8.102491666666667,75.4915,85.28636666666667,74.60194999999999,67.72906666666667
2017-07-07 13:00:00,223.41666666666666,7.736025000000001,74.07048333333334,77.45840000000001,72.9361,63.36520000000001
2017-07-07 14:00:00,213.5,7.392650000000001,71.52211666666668,71.04915000000001,70.66473333333332,61.11913333333336
2017-07-07 15:00:00,220.91666666666666,7.649458333333333,72.34753333333333,76.90896666666666,71.58901666666667,63.261066666666686
2017-07-07 16:00:00,220.75,7.6436833333333345,72.10373333333332,75.93841666666664,71.28559999999999,63.190733333333334
2017-07-07 17:00:00,212.91666666666666,7.372450000000001,70.26618333333334,70.35650000000001,69.48389999999999,60.359883333333336
2017-07-07 18:00:00,208.0,7.2022,68.32836666666667,67.06203333333333,67.59245000000003,57.957716666666684
2017-07-07 19:00:00,208.16666666666666,7.2079666666666675,68.11278333333335,66.95226666666669,67.24573333333333,57.69276666666668
2017-07-07 20:00:00,208.75,7.228158333333334,68.06391666666666,67.38251666666665,67.14576666666669,57.78439999999999
2017-07-07 21:00:00,208.5,7.219500000000001,67.79271666666665,66.93620000000001,66.89038333333332,57.66926666666665
2017-07-07 22:00:00,208.16666666666666,7.2079666666666675,68.05821666666665,66.71101666666667,67.06368333333333,57.72455
2017-07-07 23:00:00,207.58333333333334,7.187783333333333,67.59728333333337,66.31085,66.55019999999999,57.44401666666666
2017-07-08 00:00:00,207.5,7.184899999999999,67.36295,66.32211666666667,66.34756666666665,57.388466666666666
2017-07-08 01:00:00,208.08333333333334,7.205083333333334,67.48665,66.58561666666667,66.52695,57.728533333333296
2017-07-08 02:00:00,207.58333333333334,7.187783333333333,67.46915,66.46516666666668,66.48873333333333,57.81364999999998
2017-07-08 03:00:00,207.5,7.184900000000002,67.46086666666666,66.25038333333333,66.49508333333334,57.80781666666668
2017-07-08 04:00:00,207.25,7.176249999999999,67.42925000000001,66.30606666666668,66.45771666666668,57.709683333333324
2017-07-08 05:00:00,206.83333333333334,7.161824999999998,67.40558333333334,66.1206,66.42134999999999,57.59694999999999
2017-07-08 06:00:00,206.83333333333334,7.161833333333331,67.27035000000002,66.01676666666665,66.32298333333333,57.56235
2017-07-08 07:00:00,207.08333333333334,7.170483333333332,67.46631666666666,66.61533333333335,66.56395,57.79503333333333
2017-07-08 08:00:00,208.91666666666666,7.233950000000001,67.87863333333334,68.38863333333337,67.01889999999997,58.34763333333332
2017-07-08 09:00:00,212.25,7.349366666666666,68.2236,70.43348333333331,67.30098333333332,58.885350000000024
2017-07-08 10:00:00,216.0,7.479216666666669,68.66643333333333,72.84933333333335,67.76928333333333,59.78673333333334
2017-07-08 11:00:00,218.91666666666666,7.580199999999999,68.32831666666668,75.01781666666669,67.29916666666666,60.07619999999999
2017-07-08 12:00:00,221.16666666666666,7.658108333333332,67.89256666666668,75.87938333333334,66.80856666666664,59.836600000000004
2017-07-08 13:00:00,220.58333333333334,7.637908333333333,67.56279999999998,75.58214999999998,66.49546666666666,59.41703333333335
2017-07-08 14:00:00,222.33333333333334,7.698499999999998,67.54951666666668,76.20946666666669,66.47763333333334,59.59050000000002
2017-07-08 15:00:00,223.08333333333334,7.724474999999999,67.65861666666666,76.11165,66.55571666666667,59.61828333333335
2017-07-08 16:00:00,222.16666666666666,7.692733333333332,67.74004999999998,75.72480000000002,66.61748333333334,59.461533333333335
2017-07-08 17:00:00,222.83333333333334,7.715824999999999,68.05756666666667,75.99258333333334,66.88223333333333,59.33105000000002
2017-07-08 18:00:00,222.08333333333334,7.689858333333333,68.09948333333334,75.72531666666666,66.88261666666666,59.02001666666667
2017-07-08 19:00:00,220.41666666666666,7.632124999999999,67.91253333333334,74.77175000000001,66.68645,58.62524999999999
2017-07-08 20:00:00,217.33333333333334,7.5253749999999995,67.71931666666669,73.34076666666665,66.48643333333337,57.950199999999995
2017-07-08 21:00:00,214.91666666666666,7.441716666666665,67.22556666666665,71.05763333333333,66.02911666666667,57.11805000000001
2017-07-08 22:00:00,212.5,7.358016666666667,67.06845000000001,69.33781666666665,65.88866666666665,56.88141666666668
2017-07-08 23:00:00,210.25,7.2801333333333345,66.88228333333333,67.7752666666667,65.70105000000001,56.54679999999999
2017-07-09 00:00:00,207.91666666666666,7.1993166666666655,66.61853333333333,66.39668333333334,65.36905,55.84413333333332
2017-07-09 01:00:00,205.58333333333334,7.118541666666665,66.2522,64.89783333333335,64.98163333333333,55.036100000000005
2017-07-09 02:00:00,203.66666666666666,7.052166666666666,65.73003333333334,63.4112666666667,64.33396666666667,53.72191666666666
2017-07-09 03:00:00,202.25,7.003133333333334,65.24858333333331,62.246599999999994,63.806183333333344,52.76210000000002
2017-07-09 04:00:00,219.16666666666666,7.588866666666667,65.21476666666663,61.53026666666665,63.881783333333324,52.860800000000005
2017-07-09 05:00:00,217.0,7.513825000000001,65.05795000000002,60.84700000000001,63.69293333333334,52.35993333333333
2017-07-09 06:00:00,215.83333333333334,7.473433333333333,64.97303333333335,60.29633333333334,63.557983333333326,51.96325000000001
2017-07-09 07:00:00,219.16666666666666,7.588866666666667,65.45291666666668,62.898366666666675,64.15858333333333,53.312083333333334
2017-07-09 08:00:00,205.91666666666666,7.130091666666665,66.11801666666669,66.35896666666669,64.79116666666663,53.99925000000001
2017-07-09 09:00:00,209.91666666666666,7.268583333333335,66.87713333333333,71.02723333333334,65.52353333333333,55.591700000000024
2017-07-09 10:00:00,213.91666666666666,7.407075000000002,67.37255,73.63621666666667,66.00450000000002,56.792850000000016
2017-07-09 11:00:00,217.66666666666666,7.5369166666666665,67.88953333333335,74.53795,66.4791,57.26245000000003
2017-07-09 12:00:00,219.91666666666666,7.614816666666666,67.54796666666665,74.8676666666667,66.27423333333334,57.386833333333335
2017-07-09 13:00:00,221.83333333333334,7.681191666666666,67.70993333333335,76.05526666666668,66.52260000000001,58.20636666666666
2017-07-09 14:00:00,222.08333333333334,7.6898583333333335,67.92935,76.62241666666668,66.75226666666667,58.611750000000015
2017-07-09 15:00:00,223.08333333333334,7.724483333333332,68.17291666666664,77.35015,67.00880000000001,59.187883333333325
2017-07-09 16:00:00,223.75,7.747566666666668,68.39556666666665,77.97058333333331,67.24515,59.72631666666667
2017-07-09 17:00:00,223.91666666666666,7.753316666666666,68.36458333333333,77.66016666666668,67.18223333333334,59.566266666666685
2017-07-09 18:00:00,223.33333333333334,7.733141666666666,68.11263333333332,77.19461666666668,66.95366666666669,59.40883333333332
2017-07-09 19:00:00,221.75,7.678308333333333,67.85024999999999,76.27995000000001,66.70205000000003,58.942916666666676
2017-07-09 20:00:00,218.83333333333334,7.577333333333335,67.57619999999999,74.44903333333332,66.42816666666666,58.29885
2017-07-09 21:00:00,217.41666666666666,7.528266666666667,67.75891666666666,73.2592333333333,66.61588333333333,58.20918333333332
2017-07-09 22:00:00,213.66666666666666,7.398408333333333,67.31013333333334,70.44125,66.24468333333336,57.853449999999995
2017-07-09 23:00:00,211.5,7.3233999999999995,67.17586666666668,68.34150000000001,66.16915000000002,57.98429999999998
2017-07-10 00:00:00,210.08333333333334,7.274350000000002,67.17221666666667,67.48028333333335,66.15853333333334,58.008550000000014
